timestamp,supply_temp_c,return_temp_c
2024-03-03 23:28:00,6.858,11.535
2024-03-03 23:29:00,6.807,11.501
2024-03-03 23:30:00,6.866,11.44
2024-03-03 23:31:00,6.913,11.664
2024-03-03 23:32:00,7.131,11.535
2024-03-03 23:33:00,6.88,11.624
2024-03-03 23:34:00,6.821,11.64
2024-03-03 23:35:00,7.049,11.711
2024-03-03 23:36:00,7.343,11.568
2024-03-03 23:37:00,6.892,11.728
2024-03-03 23:38:00,7.041,11.71
2024-03-03 23:39:00,6.971,11.473
2024-03-03 23:40:00,6.961,11.565
2024-03-03 23:41:00,7.107,11.678
2024-03-03 23:42:00,6.911,11.583
2024-03-03 23:43:00,6.967,11.739
2024-03-03 23:44:00,7.204,11.503
2024-03-03 23:45:00,6.815,11.015
2024-03-03 23:46:00,7.219,11.901
2024-03-03 23:47:00,6.837,11.489
2024-03-03 23:48:00,6.888,11.664
2024-03-03 23:49:00,7.021,11.757
2024-03-03 23:50:00,6.795,
2024-03-03 23:51:00,7.027,11.615
2024-03-03 23:52:00,7.231,11.461
2024-03-03 23:53:00,6.955,11.751
2024-03-03 23:54:00,7.162,11.741
2024-03-03 23:55:00,6.78,11.793
2024-03-03 23:56:00,7.135,11.931
2024-03-03 23:57:00,6.745,12.02
2024-03-03 23:58:00,6.869,11.682
2024-03-03 23:59:00,7.081,11.813
2024-03-04 00:00:00,7.202,11.655
2024-03-04 00:01:00,7.097,11.904
2024-03-04 00:02:00,7.087,11.618
2024-03-04 00:03:00,7.106,11.246
2024-03-04 00:04:00,6.959,11.629
2024-03-04 00:05:00,7.068,11.33
2024-03-04 00:06:00,7.227,11.579
2024-03-04 00:07:00,6.945,
2024-03-04 00:08:00,7.121,11.672
2024-03-04 00:09:00,6.836,11.444
2024-03-04 00:10:00,7.092,12.16
2024-03-04 00:11:00,7.172,11.743
2024-03-04 00:12:00,7.03,11.69
2024-03-04 00:13:00,7.231,11.77
2024-03-04 00:14:00,6.987,11.655
2024-03-04 00:15:00,7.018,11.785
2024-03-04 00:16:00,7.15,11.56
2024-03-04 00:17:00,6.91,11.824
2024-03-04 00:18:00,7.194,12.061
2024-03-04 00:19:00,6.968,11.581
2024-03-04 00:20:00,7.156,11.703
2024-03-04 00:21:00,7.024,12.019
2024-03-04 00:22:00,7.088,12.017
2024-03-04 00:23:00,7.175,11.496
2024-03-04 00:24:00,6.861,11.585
2024-03-04 00:25:00,7.003,11.932
2024-03-04 00:26:00,7.13,12.137
2024-03-04 00:27:00,7.131,11.887
2024-03-04 00:28:00,7.253,11.976
2024-03-04 00:29:00,6.935,11.554
2024-03-04 00:30:00,7.164,
2024-03-04 00:31:00,7.023,11.771
2024-03-04 00:32:00,6.625,11.602
2024-03-04 00:33:00,6.971,12.027
2024-03-04 00:34:00,6.768,11.586
2024-03-04 00:35:00,7.072,11.912
2024-03-04 00:36:00,7.036,12.103
2024-03-04 00:37:00,7.158,12.129
2024-03-04 00:38:00,7.153,11.668
2024-03-04 00:39:00,7.019,11.451
2024-03-04 00:40:00,7.018,11.547
2024-03-04 00:41:00,7.067,11.961
2024-03-04 00:42:00,,12.142
2024-03-04 00:43:00,7.034,11.927
2024-03-04 00:44:00,6.967,11.969
2024-03-04 00:45:00,7.295,11.686
2024-03-04 00:46:00,6.757,11.883
2024-03-04 00:47:00,6.992,12.067
2024-03-04 00:48:00,7.089,11.9
2024-03-04 00:49:00,7.142,11.695
2024-03-04 00:50:00,7.011,12.064
2024-03-04 00:51:00,7.342,11.657
2024-03-04 00:52:00,6.989,11.941
2024-03-04 00:53:00,6.789,11.837
2024-03-04 00:54:00,7.261,11.605
2024-03-04 00:55:00,7.267,11.875
2024-03-04 00:56:00,7.084,12.376
2024-03-04 00:57:00,7.163,11.766
2024-03-04 00:58:00,7.327,11.996
2024-03-04 00:59:00,7.116,11.922
2024-03-04 01:00:00,6.959,11.989
2024-03-04 01:01:00,6.845,11.991
2024-03-04 01:02:00,7.171,12.157
2024-03-04 01:03:00,7.234,12.005
2024-03-04 01:04:00,7.083,12.203
2024-03-04 01:05:00,7.072,11.871
2024-03-04 01:06:00,7.262,11.687
2024-03-04 01:07:00,7.246,12.232
2024-03-04 01:08:00,7.251,12.036
2024-03-04 01:09:00,7.159,11.822
2024-03-04 01:10:00,,11.985
2024-03-04 01:11:00,7.192,11.769
2024-03-04 01:12:00,7.188,12.147
2024-03-04 01:13:00,7.241,12.227
2024-03-04 01:14:00,,11.896
2024-03-04 01:15:00,7.069,12.292
2024-03-04 01:16:00,7.131,12.294
2024-03-04 01:17:00,7.321,12.005
2024-03-04 01:18:00,7.114,11.72
2024-03-04 01:19:00,7.262,11.994
2024-03-04 01:20:00,7.1,12.143
2024-03-04 01:21:00,7.113,11.889
2024-03-04 01:22:00,7.19,11.845
2024-03-04 01:23:00,7.073,12.203
2024-03-04 01:24:00,7.152,12.056
2024-03-04 01:25:00,7.165,11.946
2024-03-04 01:26:00,6.813,11.822
2024-03-04 01:27:00,7.149,12.071
2024-03-04 01:28:00,7.324,11.737
2024-03-04 01:29:00,7.099,11.883
2024-03-04 01:30:00,7.175,12.038
2024-03-04 01:31:00,7.247,12.349
2024-03-04 01:32:00,7.165,12.081
2024-03-04 01:33:00,7.164,12.185
2024-03-04 01:34:00,6.896,12.565
2024-03-04 01:35:00,7.249,12.015
2024-03-04 01:36:00,6.909,12.08
2024-03-04 01:37:00,7.323,12.366
2024-03-04 01:38:00,7.253,11.888
2024-03-04 01:39:00,7.346,11.984
2024-03-04 01:40:00,7.064,12.135
2024-03-04 01:41:00,7.395,12.439
2024-03-04 01:42:00,7.022,12.392
2024-03-04 01:43:00,7.141,12.209
2024-03-04 01:44:00,7.063,12.361
2024-03-04 01:45:00,7.069,11.857
2024-03-04 01:46:00,7.45,12.285
2024-03-04 01:47:00,7.0,11.938
2024-03-04 01:48:00,7.278,12.379
2024-03-04 01:49:00,7.212,11.87
2024-03-04 01:50:00,7.339,12.32
2024-03-04 01:51:00,6.93,12.38
2024-03-04 01:52:00,7.069,12.023
2024-03-04 01:53:00,7.228,12.29
2024-03-04 01:54:00,7.366,12.205
2024-03-04 01:55:00,7.302,12.196
2024-03-04 01:56:00,7.221,12.303
2024-03-04 01:57:00,7.14,12.107
2024-03-04 01:58:00,7.454,12.322
2024-03-04 01:59:00,7.541,12.397
2024-03-04 02:00:00,7.152,12.131
2024-03-04 02:01:00,7.14,12.196
2024-03-04 02:02:00,6.992,12.459
2024-03-04 02:03:00,7.272,12.387
2024-03-04 02:04:00,7.099,11.944
2024-03-04 02:05:00,7.235,12.178
2024-03-04 02:06:00,7.28,12.534
2024-03-04 02:07:00,7.451,12.362
2024-03-04 02:08:00,7.152,12.063
2024-03-04 02:09:00,7.515,12.523
2024-03-04 02:10:00,7.256,12.069
2024-03-04 02:11:00,7.17,12.35
2024-03-04 02:12:00,7.27,12.452
2024-03-04 02:13:00,7.065,12.252
2024-03-04 02:14:00,7.458,12.21
2024-03-04 02:15:00,7.581,12.206
2024-03-04 02:16:00,7.075,12.255
2024-03-04 02:17:00,7.311,12.188
2024-03-04 02:18:00,7.47,12.453
2024-03-04 02:19:00,7.252,12.376
2024-03-04 02:20:00,7.395,12.512
2024-03-04 02:21:00,7.293,12.324
2024-03-04 02:22:00,7.535,12.313
2024-03-04 02:23:00,7.324,12.292
2024-03-04 02:24:00,7.472,12.618
2024-03-04 02:25:00,7.813,12.398
2024-03-04 02:26:00,7.425,11.978
2024-03-04 02:27:00,7.122,11.899
2024-03-04 02:28:00,7.384,12.326
2024-03-04 02:29:00,7.178,12.501
2024-03-04 02:30:00,7.204,12.299
2024-03-04 02:31:00,7.301,12.468
2024-03-04 02:32:00,7.426,12.492
2024-03-04 02:33:00,7.483,12.712
2024-03-04 02:34:00,7.233,12.443
2024-03-04 02:35:00,7.111,12.781
2024-03-04 02:36:00,7.238,12.388
2024-03-04 02:37:00,7.517,12.202
2024-03-04 02:38:00,7.486,12.18
2024-03-04 02:39:00,7.314,12.28
2024-03-04 02:40:00,7.685,12.262
2024-03-04 02:41:00,7.159,12.4
2024-03-04 02:42:00,7.493,12.476
2024-03-04 02:43:00,7.232,12.629
2024-03-04 02:44:00,7.254,12.847
2024-03-04 02:45:00,7.362,12.272
2024-03-04 02:46:00,7.613,
2024-03-04 02:47:00,7.452,12.285
2024-03-04 02:48:00,7.339,12.583
2024-03-04 02:49:00,7.169,12.591
2024-03-04 02:50:00,7.324,12.645
2024-03-04 02:51:00,7.382,12.55
2024-03-04 02:52:00,7.332,12.809
2024-03-04 02:53:00,7.405,12.42
2024-03-04 02:54:00,7.488,12.931
2024-03-04 02:55:00,7.35,12.564
2024-03-04 02:56:00,7.293,12.593
2024-03-04 02:57:00,7.352,12.382
2024-03-04 02:58:00,7.407,12.727
2024-03-04 02:59:00,7.368,12.846
2024-03-04 03:00:00,7.503,12.499
2024-03-04 03:01:00,7.461,
2024-03-04 03:02:00,7.436,12.484
2024-03-04 03:03:00,7.385,12.615
2024-03-04 03:04:00,7.511,12.795
2024-03-04 03:05:00,7.544,12.75
2024-03-04 03:06:00,7.369,12.434
2024-03-04 03:07:00,7.377,12.715
2024-03-04 03:08:00,7.391,12.484
2024-03-04 03:09:00,7.263,12.687
2024-03-04 03:10:00,7.288,12.95
2024-03-04 03:11:00,,12.399
2024-03-04 03:12:00,7.36,12.452
2024-03-04 03:13:00,7.303,12.335
2024-03-04 03:14:00,7.161,12.535
2024-03-04 03:15:00,7.31,12.656
2024-03-04 03:16:00,7.244,12.509
2024-03-04 03:17:00,7.477,12.547
2024-03-04 03:18:00,7.436,12.49
2024-03-04 03:19:00,7.275,12.543
2024-03-04 03:20:00,7.466,12.9
2024-03-04 03:21:00,7.204,12.598
2024-03-04 03:22:00,7.167,12.595
2024-03-04 03:23:00,7.241,12.917
2024-03-04 03:24:00,7.228,12.674
2024-03-04 03:25:00,7.241,12.557
2024-03-04 03:26:00,7.405,12.991
2024-03-04 03:27:00,7.317,12.834
2024-03-04 03:28:00,7.349,12.663
2024-03-04 03:29:00,7.365,12.625
2024-03-04 03:30:00,7.559,12.713
2024-03-04 03:31:00,7.134,12.589
2024-03-04 03:32:00,7.243,12.775
2024-03-04 03:33:00,7.558,12.514
2024-03-04 03:34:00,7.426,12.8
2024-03-04 03:35:00,7.405,12.417
2024-03-04 03:36:00,7.326,12.629
2024-03-04 03:37:00,7.372,12.836
2024-03-04 03:38:00,7.649,12.489
2024-03-04 03:39:00,7.185,12.493
2024-03-04 03:40:00,7.56,12.77
2024-03-04 03:41:00,7.478,12.376
2024-03-04 03:42:00,7.242,12.448
2024-03-04 03:43:00,7.405,12.69
2024-03-04 03:44:00,7.274,12.467
2024-03-04 03:45:00,7.483,12.628
2024-03-04 03:46:00,7.596,12.558
2024-03-04 03:47:00,7.627,12.619
2024-03-04 03:48:00,7.37,12.792
2024-03-04 03:49:00,7.539,12.918
2024-03-04 03:50:00,7.232,12.826
2024-03-04 03:51:00,7.45,12.713
2024-03-04 03:52:00,7.054,12.92
2024-03-04 03:53:00,7.476,
2024-03-04 03:54:00,7.241,12.635
2024-03-04 03:55:00,7.499,12.726
2024-03-04 03:56:00,7.645,12.535
2024-03-04 03:57:00,7.81,12.91
2024-03-04 03:58:00,7.661,13.2
2024-03-04 03:59:00,7.549,12.744
2024-03-04 04:00:00,7.408,12.887
2024-03-04 04:01:00,7.669,13.036
2024-03-04 04:02:00,7.39,12.878
2024-03-04 04:03:00,7.586,12.948
2024-03-04 04:04:00,7.325,12.745
2024-03-04 04:05:00,7.624,
2024-03-04 04:06:00,7.315,12.913
2024-03-04 04:07:00,7.475,12.809
2024-03-04 04:08:00,7.519,12.433
2024-03-04 04:09:00,7.194,12.791
2024-03-04 04:10:00,7.596,13.245
2024-03-04 04:11:00,7.606,12.958
2024-03-04 04:12:00,7.439,12.968
2024-03-04 04:13:00,7.56,12.987
2024-03-04 04:14:00,7.397,12.763
2024-03-04 04:15:00,7.322,12.959
2024-03-04 04:16:00,7.564,12.972
2024-03-04 04:17:00,7.488,13.084
2024-03-04 04:18:00,7.384,12.449
2024-03-04 04:19:00,7.399,13.154
2024-03-04 04:20:00,7.43,13.199
2024-03-04 04:21:00,7.44,13.011
2024-03-04 04:22:00,7.404,12.972
2024-03-04 04:23:00,7.379,12.621
2024-03-04 04:24:00,7.6,13.063
2024-03-04 04:25:00,7.336,12.816
2024-03-04 04:26:00,,12.778
2024-03-04 04:27:00,7.376,12.973
2024-03-04 04:28:00,7.57,
2024-03-04 04:29:00,7.174,12.678
2024-03-04 04:30:00,7.331,12.996
2024-03-04 04:31:00,7.525,13.069
2024-03-04 04:32:00,7.553,12.81
2024-03-04 04:33:00,7.434,12.539
2024-03-04 04:34:00,7.52,12.895
2024-03-04 04:35:00,7.444,12.909
2024-03-04 04:36:00,7.67,12.811
2024-03-04 04:37:00,7.13,12.966
2024-03-04 04:38:00,7.371,13.096
2024-03-04 04:39:00,7.654,
2024-03-04 04:40:00,7.245,12.595
2024-03-04 04:41:00,7.334,12.829
2024-03-04 04:42:00,7.491,12.927
2024-03-04 04:43:00,7.441,12.792
2024-03-04 04:44:00,7.651,13.21
2024-03-04 04:45:00,7.428,13.219
2024-03-04 04:46:00,7.502,13.014
2024-03-04 04:47:00,7.45,12.95
2024-03-04 04:48:00,7.256,12.866
2024-03-04 04:49:00,7.412,12.933
2024-03-04 04:50:00,7.44,12.672
2024-03-04 04:51:00,7.44,
2024-03-04 04:52:00,7.28,13.294
2024-03-04 04:53:00,7.345,12.84
2024-03-04 04:54:00,7.446,12.829
2024-03-04 04:55:00,7.384,13.158
2024-03-04 04:56:00,,13.229
2024-03-04 04:57:00,7.375,13.044
2024-03-04 04:58:00,7.596,13.097
2024-03-04 04:59:00,7.453,12.948
2024-03-04 05:00:00,7.489,13.056
2024-03-04 05:01:00,7.322,12.831
2024-03-04 05:02:00,7.51,12.789
2024-03-04 05:03:00,7.607,13.033
2024-03-04 05:04:00,7.543,
2024-03-04 05:05:00,7.599,12.916
2024-03-04 05:06:00,7.71,13.224
2024-03-04 05:07:00,7.603,13.212
2024-03-04 05:08:00,7.423,13.1
2024-03-04 05:09:00,7.564,13.06
2024-03-04 05:10:00,7.571,13.102
2024-03-04 05:11:00,7.585,13.172
2024-03-04 05:12:00,7.603,12.89
2024-03-04 05:13:00,7.398,12.965
2024-03-04 05:14:00,7.514,13.168
2024-03-04 05:15:00,7.584,13.211
2024-03-04 05:16:00,7.411,12.878
2024-03-04 05:17:00,,12.922
2024-03-04 05:18:00,7.594,13.091
2024-03-04 05:19:00,7.408,13.395
2024-03-04 05:20:00,7.298,13.214
2024-03-04 05:21:00,7.543,13.34
2024-03-04 05:22:00,7.709,13.076
2024-03-04 05:23:00,7.562,13.14
2024-03-04 05:24:00,7.46,13.305
2024-03-04 05:25:00,7.406,13.379
2024-03-04 05:26:00,7.512,13.244
2024-03-04 05:27:00,7.566,13.194
2024-03-04 05:28:00,7.655,12.961
2024-03-04 05:29:00,7.467,12.709
2024-03-04 05:30:00,7.424,13.413
2024-03-04 05:31:00,7.692,12.949
2024-03-04 05:32:00,7.449,13.125
2024-03-04 05:33:00,7.429,13.148
2024-03-04 05:34:00,7.456,12.931
2024-03-04 05:35:00,7.488,13.032
2024-03-04 05:36:00,7.31,13.137
2024-03-04 05:37:00,7.341,13.134
2024-03-04 05:38:00,7.312,13.129
2024-03-04 05:39:00,7.574,12.89
2024-03-04 05:40:00,7.551,13.067
2024-03-04 05:41:00,7.534,13.12
2024-03-04 05:42:00,7.662,12.974
2024-03-04 05:43:00,7.508,13.426
2024-03-04 05:44:00,7.403,12.92
2024-03-04 05:45:00,7.115,13.19
2024-03-04 05:46:00,7.567,13.412
2024-03-04 05:47:00,7.444,13.24
2024-03-04 05:48:00,7.452,13.526
2024-03-04 05:49:00,7.387,13.201
2024-03-04 05:50:00,7.599,12.991
2024-03-04 05:51:00,7.444,13.3
2024-03-04 05:52:00,7.613,12.876
2024-03-04 05:53:00,7.615,13.113
2024-03-04 05:54:00,7.64,13.452
2024-03-04 05:55:00,7.652,13.166
2024-03-04 05:56:00,7.633,13.328
2024-03-04 05:57:00,7.714,13.377
2024-03-04 05:58:00,7.352,13.211
2024-03-04 05:59:00,7.487,13.183
2024-03-04 06:00:00,7.716,12.867
2024-03-04 06:01:00,7.649,12.933
2024-03-04 06:02:00,7.454,13.374
2024-03-04 06:03:00,7.424,
2024-03-04 06:04:00,7.269,12.753
2024-03-04 06:05:00,7.569,13.03
2024-03-04 06:06:00,7.362,13.338
2024-03-04 06:07:00,7.591,13.249
2024-03-04 06:08:00,7.588,13.401
2024-03-04 06:09:00,7.567,13.0
2024-03-04 06:10:00,,13.285
2024-03-04 06:11:00,7.652,12.877
2024-03-04 06:12:00,,13.393
2024-03-04 06:13:00,7.703,13.412
2024-03-04 06:14:00,7.348,13.05
2024-03-04 06:15:00,7.573,13.171
2024-03-04 06:16:00,7.342,13.198
2024-03-04 06:17:00,7.411,13.123
2024-03-04 06:18:00,7.287,13.073
2024-03-04 06:19:00,7.41,13.136
2024-03-04 06:20:00,7.479,13.159
2024-03-04 06:21:00,7.45,13.182
2024-03-04 06:22:00,11.823,12.935
2024-03-04 06:23:00,7.239,12.829
2024-03-04 06:24:00,7.538,13.558
2024-03-04 06:25:00,7.61,12.971
2024-03-04 06:26:00,7.311,13.148
2024-03-04 06:27:00,7.614,13.017
2024-03-04 06:28:00,7.689,13.373
2024-03-04 06:29:00,7.605,13.05
2024-03-04 06:30:00,,13.178
2024-03-04 06:31:00,7.481,13.278
2024-03-04 06:32:00,7.784,13.433
2024-03-04 06:33:00,7.411,13.015
2024-03-04 06:34:00,7.561,13.485
2024-03-04 06:35:00,7.17,13.548
2024-03-04 06:36:00,7.241,13.026
2024-03-04 06:37:00,7.274,13.149
2024-03-04 06:38:00,7.436,12.796
2024-03-04 06:39:00,7.545,13.364
2024-03-04 06:40:00,7.413,13.233
2024-03-04 06:41:00,7.496,13.483
2024-03-04 06:42:00,7.324,13.382
2024-03-04 06:43:00,7.468,13.244
2024-03-04 06:44:00,7.322,13.307
2024-03-04 06:45:00,7.493,13.171
2024-03-04 06:46:00,7.533,13.083
2024-03-04 06:47:00,7.42,13.072
2024-03-04 06:48:00,7.611,13.261
2024-03-04 06:49:00,7.575,13.287
2024-03-04 06:50:00,7.648,13.07
2024-03-04 06:51:00,7.605,12.958
2024-03-04 06:52:00,7.693,12.791
2024-03-04 06:53:00,7.558,13.167
2024-03-04 06:54:00,7.655,13.432
2024-03-04 06:55:00,7.496,13.128
2024-03-04 06:56:00,7.596,12.917
2024-03-04 06:57:00,7.171,13.228
2024-03-04 06:58:00,7.618,12.949
2024-03-04 06:59:00,7.616,12.897
2024-03-04 07:00:00,7.335,13.087
2024-03-04 07:01:00,7.503,12.998
2024-03-04 07:02:00,7.458,13.007
2024-03-04 07:03:00,7.687,13.227
2024-03-04 07:04:00,7.465,13.307
2024-03-04 07:05:00,7.52,12.925
2024-03-04 07:06:00,7.257,13.038
2024-03-04 07:07:00,,13.12
2024-03-04 07:08:00,7.318,12.914
2024-03-04 07:09:00,7.487,13.197
2024-03-04 07:10:00,7.409,13.156
2024-03-04 07:11:00,7.494,13.14
2024-03-04 07:12:00,7.257,13.493
2024-03-04 07:13:00,7.221,13.157
2024-03-04 07:14:00,7.337,12.995
2024-03-04 07:15:00,7.401,13.388
2024-03-04 07:16:00,7.365,13.135
2024-03-04 07:17:00,7.372,13.433
2024-03-04 07:18:00,7.466,13.346
2024-03-04 07:19:00,7.615,13.529
2024-03-04 07:20:00,7.262,13.563
2024-03-04 07:21:00,7.474,13.396
2024-03-04 07:22:00,7.488,13.242
2024-03-04 07:23:00,7.34,13.226
2024-03-04 07:24:00,7.547,13.145
2024-03-04 07:25:00,7.16,13.507
2024-03-04 07:26:00,7.293,13.263
2024-03-04 07:27:00,7.377,13.26
2024-03-04 07:28:00,14.285,13.104
2024-03-04 07:29:00,7.488,13.43
2024-03-04 07:30:00,7.513,13.162
2024-03-04 07:31:00,7.594,13.08
2024-03-04 07:32:00,7.269,13.055
2024-03-04 07:33:00,7.344,12.913
2024-03-04 07:34:00,7.413,13.378
2024-03-04 07:35:00,7.619,13.204
2024-03-04 07:36:00,7.33,13.175
2024-03-04 07:37:00,7.459,13.522
2024-03-04 07:38:00,6.991,13.272
2024-03-04 07:39:00,7.708,13.436
2024-03-04 07:40:00,7.366,12.636
2024-03-04 07:41:00,7.295,13.267
2024-03-04 07:42:00,7.995,13.16
2024-03-04 07:43:00,7.299,12.959
2024-03-04 07:44:00,7.44,13.238
2024-03-04 07:45:00,7.351,13.089
2024-03-04 07:46:00,7.326,13.208
2024-03-04 07:47:00,7.359,12.993
2024-03-04 07:48:00,7.518,
2024-03-04 07:49:00,7.405,13.115
2024-03-04 07:50:00,7.239,13.092
2024-03-04 07:51:00,7.567,13.18
2024-03-04 07:52:00,7.546,13.288
2024-03-04 07:53:00,7.35,13.422
2024-03-04 07:54:00,7.512,13.413
2024-03-04 07:55:00,7.737,12.971
2024-03-04 07:56:00,7.719,13.482
2024-03-04 07:57:00,7.102,12.958
2024-03-04 07:58:00,7.529,13.035
2024-03-04 07:59:00,7.745,13.532
2024-03-04 08:00:00,7.404,13.216
2024-03-04 08:01:00,7.405,13.048
2024-03-04 08:02:00,7.333,13.349
2024-03-04 08:03:00,,13.201
2024-03-04 08:04:00,7.501,13.384
2024-03-04 08:05:00,7.497,12.689
2024-03-04 08:06:00,7.254,13.282
2024-03-04 08:07:00,7.423,13.35
2024-03-04 08:08:00,7.555,
2024-03-04 08:09:00,7.503,13.172
2024-03-04 08:10:00,7.402,13.051
2024-03-04 08:11:00,7.159,13.223
2024-03-04 08:12:00,7.275,13.523
2024-03-04 08:13:00,7.295,13.608
2024-03-04 08:14:00,7.447,12.921
2024-03-04 08:15:00,7.45,12.966
2024-03-04 08:16:00,7.388,13.213
2024-03-04 08:17:00,7.142,13.063
2024-03-04 08:18:00,7.41,12.988
2024-03-04 08:19:00,7.458,13.614
2024-03-04 08:20:00,7.493,13.318
2024-03-04 08:21:00,7.368,13.306
2024-03-04 08:22:00,7.227,
2024-03-04 08:23:00,7.437,13.18
2024-03-04 08:24:00,7.189,13.209
2024-03-04 08:25:00,7.303,12.986
2024-03-04 08:26:00,7.324,13.177
2024-03-04 08:27:00,7.273,13.203
2024-03-04 08:28:00,7.505,
2024-03-04 08:29:00,7.618,12.961
2024-03-04 08:30:00,7.082,13.271
2024-03-04 08:31:00,7.311,13.384
2024-03-04 08:32:00,7.587,13.129
2024-03-04 08:33:00,7.465,13.115
2024-03-04 08:34:00,7.86,13.137
2024-03-04 08:35:00,7.338,13.286
2024-03-04 08:36:00,7.367,13.416
2024-03-04 08:37:00,7.091,13.133
2024-03-04 08:38:00,7.375,13.019
2024-03-04 08:39:00,7.338,13.506
2024-03-04 08:40:00,7.366,13.358
2024-03-04 08:41:00,7.346,13.02
2024-03-04 08:42:00,7.464,13.398
2024-03-04 08:43:00,7.364,13.436
2024-03-04 08:44:00,7.237,12.909
2024-03-04 08:45:00,7.498,13.01
2024-03-04 08:46:00,7.338,13.108
2024-03-04 08:47:00,7.461,12.92
2024-03-04 08:48:00,7.454,13.088
2024-03-04 08:49:00,7.603,13.014
2024-03-04 08:50:00,7.365,13.177
2024-03-04 08:51:00,7.668,13.452
2024-03-04 08:52:00,,13.323
2024-03-04 08:53:00,7.435,13.114
2024-03-04 08:54:00,7.256,13.06
2024-03-04 08:55:00,7.004,12.874
2024-03-04 08:56:00,7.227,13.011
2024-03-04 08:57:00,7.208,13.202
2024-03-04 08:58:00,7.326,12.595
2024-03-04 08:59:00,7.225,12.905
2024-03-04 09:00:00,7.172,12.906
2024-03-04 09:01:00,7.436,13.042
2024-03-04 09:02:00,7.28,12.847
2024-03-04 09:03:00,7.409,13.042
2024-03-04 09:04:00,7.379,12.741
2024-03-04 09:05:00,7.314,12.74
2024-03-04 09:06:00,7.584,13.358
2024-03-04 09:07:00,7.695,12.956
2024-03-04 09:08:00,7.48,12.939
2024-03-04 09:09:00,7.355,13.156
2024-03-04 09:10:00,7.282,13.003
2024-03-04 09:11:00,7.279,12.947
2024-03-04 09:12:00,7.275,13.188
2024-03-04 09:13:00,7.393,13.063
2024-03-04 09:14:00,7.354,13.312
2024-03-04 09:15:00,7.331,12.997
2024-03-04 09:16:00,7.184,13.614
2024-03-04 09:17:00,7.355,13.069
2024-03-04 09:18:00,7.22,13.009
2024-03-04 09:19:00,7.194,12.792
2024-03-04 09:20:00,7.318,12.971
2024-03-04 09:21:00,7.522,12.894
2024-03-04 09:22:00,7.108,13.217
2024-03-04 09:23:00,7.527,13.01
2024-03-04 09:24:00,7.504,12.997
2024-03-04 09:25:00,7.244,12.952
2024-03-04 09:26:00,7.39,12.896
2024-03-04 09:27:00,7.394,12.94
2024-03-04 09:28:00,7.0,12.893
2024-03-04 09:29:00,7.225,12.94
2024-03-04 09:30:00,7.249,12.956
2024-03-04 09:31:00,7.319,12.748
2024-03-04 09:32:00,7.316,12.959
2024-03-04 09:33:00,7.537,12.765
2024-03-04 09:34:00,7.34,13.049
2024-03-04 09:35:00,7.081,12.727
2024-03-04 09:36:00,7.341,12.967
2024-03-04 09:37:00,7.083,12.779
2024-03-04 09:38:00,7.445,13.074
2024-03-04 09:39:00,7.106,12.665
2024-03-04 09:40:00,7.362,12.853
2024-03-04 09:41:00,7.327,13.079
2024-03-04 09:42:00,7.397,12.95
2024-03-04 09:43:00,7.315,12.562
2024-03-04 09:44:00,7.199,12.99
2024-03-04 09:45:00,7.349,12.885
2024-03-04 09:46:00,7.419,12.757
2024-03-04 09:47:00,7.393,12.892
2024-03-04 09:48:00,7.22,13.059
2024-03-04 09:49:00,7.469,12.428
2024-03-04 09:50:00,6.998,12.912
2024-03-04 09:51:00,7.302,12.666
2024-03-04 09:52:00,7.185,12.578
2024-03-04 09:53:00,7.181,12.634
2024-03-04 09:54:00,7.279,13.089
2024-03-04 09:55:00,7.046,12.956
2024-03-04 09:56:00,7.027,12.826
2024-03-04 09:57:00,7.261,12.944
2024-03-04 09:58:00,7.228,13.078
2024-03-04 09:59:00,7.333,12.844
2024-03-04 10:00:00,7.246,13.082
2024-03-04 10:01:00,7.238,12.616
2024-03-04 10:02:00,7.312,12.986
2024-03-04 10:03:00,7.096,12.981
2024-03-04 10:04:00,7.274,12.795
2024-03-04 10:05:00,7.53,12.843
2024-03-04 10:06:00,7.049,13.067
2024-03-04 10:07:00,7.205,13.157
2024-03-04 10:08:00,7.173,12.879
2024-03-04 10:09:00,7.296,12.626
2024-03-04 10:10:00,7.452,12.619
2024-03-04 10:11:00,7.112,13.165
2024-03-04 10:12:00,7.379,12.587
2024-03-04 10:13:00,6.974,12.801
2024-03-04 10:14:00,7.153,12.62
2024-03-04 10:15:00,7.3,12.549
2024-03-04 10:16:00,7.393,12.863
2024-03-04 10:17:00,7.166,13.195
2024-03-04 10:18:00,7.282,12.696
2024-03-04 10:19:00,7.227,12.739
2024-03-04 10:20:00,7.304,12.832
2024-03-04 10:21:00,7.411,12.641
2024-03-04 10:22:00,7.221,13.092
2024-03-04 10:23:00,7.067,13.039
2024-03-04 10:24:00,7.29,13.09
2024-03-04 10:25:00,7.302,12.577
2024-03-04 10:26:00,7.206,13.095
2024-03-04 10:27:00,7.185,12.572
2024-03-04 10:28:00,7.315,12.732
2024-03-04 10:29:00,7.005,12.815
2024-03-04 10:30:00,6.99,12.528
2024-03-04 10:31:00,7.319,12.499
2024-03-04 10:32:00,7.067,12.483
2024-03-04 10:33:00,7.232,12.447
2024-03-04 10:34:00,6.99,12.889
2024-03-04 10:35:00,7.097,12.672
2024-03-04 10:36:00,7.176,12.943
