timestamp,chiller1_power_kw,chiller2_power_kw
2024-03-05 15:00:00,169.4,162.7
2024-03-05 15:05:00,169.9,151.5
2024-03-05 15:10:00,166.0,155.1
2024-03-05 15:15:00,168.2,153.5
2024-03-05 15:20:00,164.2,154.6
2024-03-05 15:25:00,163.4,159.2
2024-03-05 15:30:00,162.2,157.4
2024-03-05 15:35:00,160.1,152.0
2024-03-05 15:40:00,155.6,149.9
2024-03-05 15:45:00,163.1,149.7
2024-03-05 15:50:00,147.7,
2024-03-05 15:55:00,153.4,151.6
2024-03-05 16:00:00,157.4,146.3
2024-03-05 16:05:00,154.1,145.3
2024-03-05 16:10:00,158.8,144.7
2024-03-05 16:15:00,143.8,150.1
2024-03-05 16:20:00,149.5,140.6
2024-03-05 16:25:00,152.0,134.2
2024-03-05 16:30:00,146.2,137.0
2024-03-05 16:35:00,148.9,143.0
2024-03-05 16:40:00,140.8,134.2
2024-03-05 16:45:00,137.6,139.6
2024-03-05 16:50:00,144.9,137.1
2024-03-05 16:55:00,147.0,133.9
2024-03-05 17:00:00,140.6,132.3
2024-03-05 17:05:00,136.0,134.8
2024-03-05 17:10:00,137.9,129.5
2024-03-05 17:15:00,131.2,124.7
2024-03-05 17:20:00,142.2,129.4
2024-03-05 17:25:00,139.0,130.2
2024-03-05 17:30:00,137.4,125.5
2024-03-05 17:35:00,131.4,131.4
2024-03-05 17:40:00,133.7,126.2
2024-03-05 17:45:00,134.5,115.7
2024-03-05 17:50:00,126.2,
2024-03-05 17:55:00,137.4,126.1
2024-03-05 18:00:00,127.5,116.0
2024-03-05 18:05:00,127.4,122.6
2024-03-05 18:10:00,133.3,125.8
2024-03-05 18:15:00,132.0,123.3
2024-03-05 18:20:00,124.7,119.2
2024-03-05 18:25:00,120.7,110.9
2024-03-05 18:30:00,123.5,113.6
2024-03-05 18:35:00,124.9,116.2
2024-03-05 18:40:00,124.0,122.1
2024-03-05 18:45:00,126.4,113.5
2024-03-05 18:50:00,121.0,117.3
2024-03-05 18:55:00,,119.3
2024-03-05 19:00:00,125.9,118.4
2024-03-05 19:05:00,121.8,120.3
2024-03-05 19:10:00,121.8,104.9
2024-03-05 19:15:00,117.9,113.5
2024-03-05 19:20:00,119.3,121.2
2024-03-05 19:25:00,118.5,114.0
2024-03-05 19:30:00,113.3,119.4
2024-03-05 19:35:00,119.9,112.2
2024-03-05 19:40:00,116.2,114.6
2024-03-05 19:45:00,117.5,113.5
2024-03-05 19:50:00,121.6,109.6
2024-03-05 19:55:00,123.1,113.2
2024-03-05 20:00:00,116.2,113.6
2024-03-05 20:05:00,118.7,115.9
2024-03-05 20:10:00,121.3,107.5
2024-03-05 20:15:00,119.6,110.6
2024-03-05 20:20:00,124.1,113.4
2024-03-05 20:25:00,124.1,113.7
2024-03-05 20:30:00,117.0,112.7
2024-03-05 20:35:00,122.7,113.8
2024-03-05 20:40:00,114.2,111.7
2024-03-05 20:45:00,119.4,112.8
2024-03-05 20:50:00,129.3,108.5
2024-03-05 20:55:00,122.0,116.3
2024-03-05 21:00:00,122.5,111.9
2024-03-05 21:05:00,119.5,115.5
2024-03-05 21:10:00,123.9,115.8
2024-03-05 21:15:00,122.0,115.6
2024-03-05 21:20:00,120.0,110.3
2024-03-05 21:25:00,123.3,111.0
2024-03-05 21:30:00,119.7,121.1
2024-03-05 21:35:00,124.0,117.2
2024-03-05 21:40:00,,113.9
2024-03-05 21:45:00,122.2,117.0
2024-03-05 21:50:00,124.8,115.5
2024-03-05 21:55:00,122.2,114.1
2024-03-05 22:00:00,125.6,115.3
2024-03-05 22:05:00,125.8,118.9
2024-03-05 22:10:00,123.8,112.0
2024-03-05 22:15:00,127.8,123.6
2024-03-05 22:20:00,125.4,123.3
2024-03-05 22:25:00,133.0,125.7
2024-03-05 22:30:00,127.8,122.1
2024-03-05 22:35:00,124.4,126.7
2024-03-05 22:40:00,137.4,121.0
2024-03-05 22:45:00,135.0,118.2
2024-03-05 22:50:00,135.7,126.0
2024-03-05 22:55:00,133.2,128.3
2024-03-05 23:00:00,143.8,124.1
2024-03-05 23:05:00,134.1,130.8
2024-03-05 23:10:00,139.8,122.0
2024-03-05 23:15:00,136.4,124.8
2024-03-05 23:20:00,144.1,132.9
2024-03-05 23:25:00,138.4,132.6
2024-03-05 23:30:00,140.4,125.3
2024-03-05 23:35:00,140.6,130.4
2024-03-05 23:40:00,146.8,130.7
2024-03-05 23:45:00,138.4,140.7
2024-03-05 23:50:00,140.8,135.7
2024-03-05 23:55:00,146.2,135.3
2024-03-06 00:00:00,152.0,138.7
2024-03-06 00:05:00,148.3,136.8
2024-03-06 00:10:00,147.6,137.4
2024-03-06 00:15:00,145.2,142.6
2024-03-06 00:20:00,145.3,136.9
2024-03-06 00:25:00,143.5,139.9
2024-03-06 00:30:00,150.4,144.1
2024-03-06 00:35:00,154.3,143.2
2024-03-06 00:40:00,162.3,143.2
2024-03-06 00:45:00,154.1,144.5
2024-03-06 00:50:00,154.8,153.9
2024-03-06 00:55:00,161.0,150.4
2024-03-06 01:00:00,158.6,154.0
2024-03-06 01:05:00,159.3,151.3
2024-03-06 01:10:00,163.1,158.0
2024-03-06 01:15:00,153.3,148.0
2024-03-06 01:20:00,166.1,151.7
2024-03-06 01:25:00,166.4,153.2
2024-03-06 01:30:00,166.5,156.5
2024-03-06 01:35:00,164.4,161.9
2024-03-06 01:40:00,168.6,158.2
2024-03-06 01:45:00,168.5,169.1
2024-03-06 01:50:00,173.3,160.8
2024-03-06 01:55:00,176.8,162.0
2024-03-06 02:00:00,174.6,161.2
2024-03-06 02:05:00,,165.3
2024-03-06 02:10:00,175.5,166.5
2024-03-06 02:15:00,172.1,175.1
2024-03-06 02:20:00,184.5,171.3
2024-03-06 02:25:00,185.8,173.0
2024-03-06 02:30:00,186.1,170.0
2024-03-06 02:35:00,182.6,176.9
2024-03-06 02:40:00,185.8,181.5
2024-03-06 02:45:00,189.2,174.8
2024-03-06 02:50:00,184.1,177.2
2024-03-06 02:55:00,195.9,174.8
2024-03-06 03:00:00,191.6,175.5
2024-03-06 03:05:00,192.2,173.6
2024-03-06 03:10:00,191.1,181.4
2024-03-06 03:15:00,188.4,176.9
2024-03-06 03:20:00,197.6,186.5
2024-03-06 03:25:00,199.7,183.9
2024-03-06 03:30:00,198.3,184.9
2024-03-06 03:35:00,202.0,184.9
2024-03-06 03:40:00,194.8,192.4
2024-03-06 03:45:00,207.7,191.5
2024-03-06 03:50:00,203.7,193.0
2024-03-06 03:55:00,206.8,196.4
2024-03-06 04:00:00,203.9,189.8
2024-03-06 04:05:00,206.5,188.0
2024-03-06 04:10:00,202.5,194.1
2024-03-06 04:15:00,212.5,196.5
2024-03-06 04:20:00,210.9,201.1
2024-03-06 04:25:00,215.3,202.5
2024-03-06 04:30:00,206.4,198.3
2024-03-06 04:35:00,212.3,199.7
2024-03-06 04:40:00,218.2,203.1
2024-03-06 04:45:00,219.3,201.8
2024-03-06 04:50:00,209.8,208.2
2024-03-06 04:55:00,219.3,205.8
2024-03-06 05:00:00,221.9,208.9
2024-03-06 05:05:00,223.9,194.6
2024-03-06 05:10:00,216.9,206.3
2024-03-06 05:15:00,220.3,206.9
2024-03-06 05:20:00,228.7,216.7
2024-03-06 05:25:00,223.3,209.5
2024-03-06 05:30:00,221.6,210.5
2024-03-06 05:35:00,222.6,214.0
2024-03-06 05:40:00,224.1,209.0
2024-03-06 05:45:00,226.2,216.7
2024-03-06 05:50:00,225.4,211.3
2024-03-06 05:55:00,232.9,217.4
2024-03-06 06:00:00,230.8,207.0
2024-03-06 06:05:00,232.9,214.7
2024-03-06 06:10:00,231.3,215.1
2024-03-06 06:15:00,230.7,219.4
2024-03-06 06:20:00,230.1,217.3
2024-03-06 06:25:00,230.1,217.0
2024-03-06 06:30:00,230.0,221.1
2024-03-06 06:35:00,232.3,218.9
2024-03-06 06:40:00,239.0,221.3
2024-03-06 06:45:00,246.5,214.4
2024-03-06 06:50:00,241.6,223.9
2024-03-06 06:55:00,237.8,228.4
2024-03-06 07:00:00,233.5,214.6
2024-03-06 07:05:00,238.3,218.9
2024-03-06 07:10:00,238.1,228.7
2024-03-06 07:15:00,233.3,
2024-03-06 07:20:00,242.8,224.2
2024-03-06 07:25:00,247.5,221.2
2024-03-06 07:30:00,235.2,228.4
2024-03-06 07:35:00,236.2,227.0
2024-03-06 07:40:00,239.7,225.4
2024-03-06 07:45:00,244.5,229.2
2024-03-06 07:50:00,235.0,227.2
2024-03-06 07:55:00,238.7,229.8
2024-03-06 08:00:00,236.2,227.2
2024-03-06 08:05:00,246.1,221.0
2024-03-06 08:10:00,236.3,223.6
2024-03-06 08:15:00,242.5,224.6
2024-03-06 08:20:00,232.1,223.1
2024-03-06 08:25:00,237.9,225.3
2024-03-06 08:30:00,237.0,230.9
2024-03-06 08:35:00,245.3,224.0
2024-03-06 08:40:00,244.6,227.4
2024-03-06 08:45:00,241.8,233.9
2024-03-06 08:50:00,238.7,225.7
2024-03-06 08:55:00,239.2,228.1
2024-03-06 09:00:00,,229.4
2024-03-06 09:05:00,244.9,222.5
2024-03-06 09:10:00,240.0,227.4
2024-03-06 09:15:00,241.4,220.8
2024-03-06 09:20:00,232.5,224.4
2024-03-06 09:25:00,233.8,225.4
2024-03-06 09:30:00,229.6,219.1
2024-03-06 09:35:00,241.1,230.5
2024-03-06 09:40:00,236.3,220.2
2024-03-06 09:45:00,231.1,221.0
2024-03-06 09:50:00,228.2,219.3
2024-03-06 09:55:00,237.4,222.1
2024-03-06 10:00:00,234.4,216.2
2024-03-06 10:05:00,231.4,219.0
2024-03-06 10:10:00,224.3,218.9
2024-03-06 10:15:00,224.3,218.4
2024-03-06 10:20:00,232.0,217.9
2024-03-06 10:25:00,227.3,217.4
2024-03-06 10:30:00,231.9,219.2
2024-03-06 10:35:00,230.1,218.5
2024-03-06 10:40:00,235.8,211.0
2024-03-06 10:45:00,220.2,219.5
2024-03-06 10:50:00,221.1,212.3
2024-03-06 10:55:00,224.5,210.2
2024-03-06 11:00:00,220.0,216.5
2024-03-06 11:05:00,227.5,209.9
2024-03-06 11:10:00,217.1,210.2
2024-03-06 11:15:00,221.2,211.9
2024-03-06 11:20:00,222.0,200.5
2024-03-06 11:25:00,225.6,209.4
2024-03-06 11:30:00,218.4,214.4
2024-03-06 11:35:00,225.4,207.6
2024-03-06 11:40:00,215.7,207.2
2024-03-06 11:45:00,219.3,205.1
2024-03-06 11:50:00,215.1,205.1
2024-03-06 11:55:00,213.7,199.9
2024-03-06 12:00:00,216.5,203.7
2024-03-06 12:05:00,207.1,199.8
2024-03-06 12:10:00,210.9,202.0
2024-03-06 12:15:00,209.8,194.7
2024-03-06 12:20:00,198.4,195.8
2024-03-06 12:25:00,211.1,194.3
2024-03-06 12:30:00,213.4,200.9
2024-03-06 12:35:00,204.2,191.5
2024-03-06 12:40:00,203.0,193.6
2024-03-06 12:45:00,206.9,192.9
2024-03-06 12:50:00,199.7,193.6
2024-03-06 12:55:00,204.8,194.0
2024-03-06 13:00:00,201.5,185.2
2024-03-06 13:05:00,202.3,185.2
2024-03-06 13:10:00,195.7,183.3
2024-03-06 13:15:00,,182.4
2024-03-06 13:20:00,187.7,179.4
2024-03-06 13:25:00,191.9,177.8
2024-03-06 13:30:00,194.9,182.8
2024-03-06 13:35:00,183.1,179.0
2024-03-06 13:40:00,187.8,180.9
2024-03-06 13:45:00,180.4,180.8
2024-03-06 13:50:00,187.4,174.5
2024-03-06 13:55:00,185.1,173.4
2024-03-06 14:00:00,177.6,171.4
2024-03-06 14:05:00,186.9,173.5
2024-03-06 14:10:00,190.0,167.3
2024-03-06 14:15:00,182.8,171.7
2024-03-06 14:20:00,167.2,169.9
2024-03-06 14:25:00,180.9,
2024-03-06 14:30:00,175.3,
2024-03-06 14:35:00,177.9,164.4
2024-03-06 14:40:00,173.2,161.2
2024-03-06 14:45:00,165.4,168.9
2024-03-06 14:50:00,173.2,162.8
2024-03-06 14:55:00,169.3,159.7
2024-03-06 15:00:00,165.1,161.2
2024-03-06 15:05:00,163.7,158.1
2024-03-06 15:10:00,173.1,150.1
2024-03-06 15:15:00,,150.2
2024-03-06 15:20:00,166.8,161.0
2024-03-06 15:25:00,162.1,156.1
2024-03-06 15:30:00,167.4,153.2
2024-03-06 15:35:00,161.1,157.8
2024-03-06 15:40:00,162.8,147.5
2024-03-06 15:45:00,155.7,149.1
2024-03-06 15:50:00,156.9,149.3
2024-03-06 15:55:00,151.8,147.5
2024-03-06 16:00:00,156.1,136.5
2024-03-06 16:05:00,150.6,143.2
2024-03-06 16:10:00,152.4,148.3
2024-03-06 16:15:00,144.1,143.3
2024-03-06 16:20:00,145.0,140.4
2024-03-06 16:25:00,145.9,147.8
2024-03-06 16:30:00,151.8,133.3
2024-03-06 16:35:00,146.0,136.5
2024-03-06 16:40:00,142.0,140.9
2024-03-06 16:45:00,137.9,132.3
2024-03-06 16:50:00,145.5,134.6
2024-03-06 16:55:00,152.2,125.3
2024-03-06 17:00:00,145.7,129.7
2024-03-06 17:05:00,137.6,133.9
2024-03-06 17:10:00,140.3,
2024-03-06 17:15:00,141.2,131.3
2024-03-06 17:20:00,141.6,127.2
2024-03-06 17:25:00,135.5,129.0
2024-03-06 17:30:00,142.0,126.7
2024-03-06 17:35:00,130.2,129.8
2024-03-06 17:40:00,129.4,122.9
2024-03-06 17:45:00,129.9,128.4
2024-03-06 17:50:00,128.8,122.8
2024-03-06 17:55:00,137.3,120.9
2024-03-06 18:00:00,124.9,123.3
2024-03-06 18:05:00,128.3,121.5
2024-03-06 18:10:00,132.0,120.2
2024-03-06 18:15:00,124.2,118.3
2024-03-06 18:20:00,127.2,119.2
2024-03-06 18:25:00,126.4,118.2
2024-03-06 18:30:00,128.9,114.1
2024-03-06 18:35:00,129.2,116.5
2024-03-06 18:40:00,124.3,117.4
2024-03-06 18:45:00,123.8,114.9
2024-03-06 18:50:00,121.4,116.7
2024-03-06 18:55:00,123.0,118.6
2024-03-06 19:00:00,120.0,112.8
2024-03-06 19:05:00,125.3,120.7
2024-03-06 19:10:00,117.2,112.4
2024-03-06 19:15:00,118.3,118.8
2024-03-06 19:20:00,120.2,111.8
2024-03-06 19:25:00,117.7,109.2
2024-03-06 19:30:00,122.9,116.1
2024-03-06 19:35:00,118.3,109.8
2024-03-06 19:40:00,118.4,113.1
2024-03-06 19:45:00,118.8,110.1
2024-03-06 19:50:00,124.2,114.4
2024-03-06 19:55:00,124.4,105.0
2024-03-06 20:00:00,126.7,109.5
2024-03-06 20:05:00,116.3,109.1
2024-03-06 20:10:00,120.9,114.3
2024-03-06 20:15:00,119.4,107.3
2024-03-06 20:20:00,115.4,110.9
2024-03-06 20:25:00,120.7,107.7
2024-03-06 20:30:00,122.2,109.6
2024-03-06 20:35:00,121.6,113.4
2024-03-06 20:40:00,119.0,118.6
2024-03-06 20:45:00,126.8,111.2
2024-03-06 20:50:00,118.1,115.3
2024-03-06 20:55:00,119.3,108.1
2024-03-06 21:00:00,115.1,112.8
2024-03-06 21:05:00,117.4,113.9
2024-03-06 21:10:00,127.7,116.4
2024-03-06 21:15:00,115.4,112.6
2024-03-06 21:20:00,127.4,115.8
2024-03-06 21:25:00,123.3,115.1
2024-03-06 21:30:00,129.5,118.2
2024-03-06 21:35:00,125.6,125.9
2024-03-06 21:40:00,124.5,119.0
2024-03-06 21:45:00,123.0,118.5
2024-03-06 21:50:00,132.1,121.6
2024-03-06 21:55:00,122.4,117.5
2024-03-06 22:00:00,122.8,118.4
2024-03-06 22:05:00,126.1,120.6
2024-03-06 22:10:00,129.7,124.3
2024-03-06 22:15:00,129.9,118.4
2024-03-06 22:20:00,128.0,119.9
2024-03-06 22:25:00,127.3,126.0
2024-03-06 22:30:00,133.1,116.5
2024-03-06 22:35:00,138.5,121.2
2024-03-06 22:40:00,124.8,126.6
2024-03-06 22:45:00,131.5,121.5
2024-03-06 22:50:00,131.0,118.5
2024-03-06 22:55:00,127.4,128.6
2024-03-06 23:00:00,129.5,129.1
2024-03-06 23:05:00,131.7,133.1
2024-03-06 23:10:00,136.0,126.1
2024-03-06 23:15:00,139.5,127.3
2024-03-06 23:20:00,146.7,124.6
2024-03-06 23:25:00,137.7,134.4
2024-03-06 23:30:00,147.7,134.0
2024-03-06 23:35:00,138.9,128.5
2024-03-06 23:40:00,147.1,132.6
2024-03-06 23:45:00,142.1,131.3
2024-03-06 23:50:00,141.1,143.6
2024-03-06 23:55:00,152.9,143.1
2024-03-07 00:00:00,144.6,132.5
2024-03-07 00:05:00,148.4,137.8
2024-03-07 00:10:00,152.0,140.1
2024-03-07 00:15:00,152.2,137.6
2024-03-07 00:20:00,141.9,139.4
2024-03-07 00:25:00,150.2,138.0
2024-03-07 00:30:00,143.9,134.6
2024-03-07 00:35:00,153.1,147.1
2024-03-07 00:40:00,150.1,146.1
2024-03-07 00:45:00,152.3,143.9
2024-03-07 00:50:00,156.7,142.8
2024-03-07 00:55:00,157.5,152.9
2024-03-07 01:00:00,160.1,152.9
2024-03-07 01:05:00,158.4,149.2
2024-03-07 01:10:00,173.0,154.0
2024-03-07 01:15:00,154.0,157.7
2024-03-07 01:20:00,169.2,161.1
2024-03-07 01:25:00,169.2,159.0
2024-03-07 01:30:00,169.8,157.3
2024-03-07 01:35:00,172.5,152.6
2024-03-07 01:40:00,173.3,163.0
2024-03-07 01:45:00,171.9,158.8
2024-03-07 01:50:00,163.1,158.4
2024-03-07 01:55:00,176.0,159.3
2024-03-07 02:00:00,174.6,163.4
2024-03-07 02:05:00,175.1,170.7
2024-03-07 02:10:00,179.8,167.5
2024-03-07 02:15:00,175.3,166.2
2024-03-07 02:20:00,190.0,163.8
2024-03-07 02:25:00,176.2,169.7
2024-03-07 02:30:00,180.6,171.7
2024-03-07 02:35:00,182.2,173.4
2024-03-07 02:40:00,189.7,176.8
2024-03-07 02:45:00,190.0,183.5
2024-03-07 02:50:00,191.5,175.0
2024-03-07 02:55:00,193.6,181.6
2024-03-07 03:00:00,198.3,177.3
2024-03-07 03:05:00,191.7,177.3
2024-03-07 03:10:00,195.8,181.3
2024-03-07 03:15:00,193.2,180.0
2024-03-07 03:20:00,196.2,184.0
2024-03-07 03:25:00,190.8,190.1
2024-03-07 03:30:00,194.9,191.2
2024-03-07 03:35:00,200.7,194.9
2024-03-07 03:40:00,196.7,191.7
2024-03-07 03:45:00,195.8,193.0
2024-03-07 03:50:00,209.3,193.1
2024-03-07 03:55:00,204.6,190.2
2024-03-07 04:00:00,206.4,192.5
2024-03-07 04:05:00,204.0,194.0
2024-03-07 04:10:00,213.0,196.0
2024-03-07 04:15:00,204.6,198.2
2024-03-07 04:20:00,207.6,194.8
2024-03-07 04:25:00,216.0,199.5
2024-03-07 04:30:00,215.9,200.8
2024-03-07 04:35:00,213.7,204.9
2024-03-07 04:40:00,215.4,201.9
2024-03-07 04:45:00,218.0,200.8
2024-03-07 04:50:00,220.7,203.3
2024-03-07 04:55:00,220.6,200.8
2024-03-07 05:00:00,217.2,207.6
2024-03-07 05:05:00,216.4,209.4
2024-03-07 05:10:00,217.7,200.9
2024-03-07 05:15:00,220.7,204.3
2024-03-07 05:20:00,218.6,210.6
2024-03-07 05:25:00,224.0,212.1
2024-03-07 05:30:00,227.5,210.4
2024-03-07 05:35:00,225.5,208.1
2024-03-07 05:40:00,225.5,217.7
2024-03-07 05:45:00,226.6,217.7
2024-03-07 05:50:00,233.4,211.6
2024-03-07 05:55:00,222.4,211.8
2024-03-07 06:00:00,226.1,212.1
2024-03-07 06:05:00,226.0,217.3
2024-03-07 06:10:00,224.1,216.6
2024-03-07 06:15:00,241.5,219.0
2024-03-07 06:20:00,237.9,215.4
2024-03-07 06:25:00,231.9,224.2
2024-03-07 06:30:00,238.1,222.0
2024-03-07 06:35:00,235.5,219.6
2024-03-07 06:40:00,236.1,222.6
2024-03-07 06:45:00,228.5,221.0
2024-03-07 06:50:00,237.5,221.9
2024-03-07 06:55:00,241.1,222.4
2024-03-07 07:00:00,235.9,227.0
2024-03-07 07:05:00,235.0,218.5
2024-03-07 07:10:00,234.1,222.9
2024-03-07 07:15:00,234.7,218.6
2024-03-07 07:20:00,237.7,228.4
2024-03-07 07:25:00,239.1,224.5
2024-03-07 07:30:00,245.2,223.0
2024-03-07 07:35:00,240.2,228.0
2024-03-07 07:40:00,228.2,223.8
2024-03-07 07:45:00,237.2,228.5
2024-03-07 07:50:00,237.7,224.4
2024-03-07 07:55:00,248.3,230.2
2024-03-07 08:00:00,237.5,224.1
2024-03-07 08:05:00,240.4,231.5
2024-03-07 08:10:00,238.0,224.9
2024-03-07 08:15:00,243.9,223.7
2024-03-07 08:20:00,242.2,223.9
2024-03-07 08:25:00,241.9,221.4
2024-03-07 08:30:00,249.4,228.3
2024-03-07 08:35:00,238.8,224.0
2024-03-07 08:40:00,231.6,219.7
2024-03-07 08:45:00,237.1,222.5
2024-03-07 08:50:00,228.7,226.7
2024-03-07 08:55:00,238.4,225.3
2024-03-07 09:00:00,239.6,221.9
2024-03-07 09:05:00,235.3,220.6
2024-03-07 09:10:00,238.3,217.0
2024-03-07 09:15:00,240.3,223.4
2024-03-07 09:20:00,238.1,227.4
2024-03-07 09:25:00,233.7,221.6
2024-03-07 09:30:00,242.6,229.6
2024-03-07 09:35:00,238.2,222.2
2024-03-07 09:40:00,236.3,226.8
2024-03-07 09:45:00,227.9,221.9
2024-03-07 09:50:00,238.1,219.7
2024-03-07 09:55:00,231.0,221.0
2024-03-07 10:00:00,237.5,220.9
2024-03-07 10:05:00,230.1,216.3
2024-03-07 10:10:00,233.8,218.9
2024-03-07 10:15:00,236.2,213.9
2024-03-07 10:20:00,228.0,218.9
2024-03-07 10:25:00,229.9,218.0
2024-03-07 10:30:00,228.1,216.6
2024-03-07 10:35:00,236.2,211.1
2024-03-07 10:40:00,226.6,210.1
2024-03-07 10:45:00,226.6,219.3
2024-03-07 10:50:00,233.4,208.5
2024-03-07 10:55:00,226.1,205.4
2024-03-07 11:00:00,230.6,207.3
2024-03-07 11:05:00,224.8,211.0
2024-03-07 11:10:00,226.0,213.5
2024-03-07 11:15:00,220.5,210.6
2024-03-07 11:20:00,225.1,205.5
2024-03-07 11:25:00,226.0,205.5
2024-03-07 11:30:00,220.9,205.1
2024-03-07 11:35:00,217.2,203.5
2024-03-07 11:40:00,214.5,202.2
2024-03-07 11:45:00,221.6,205.9
2024-03-07 11:50:00,214.1,206.9
2024-03-07 11:55:00,213.7,208.1
2024-03-07 12:00:00,214.7,197.1
2024-03-07 12:05:00,219.3,202.4
2024-03-07 12:10:00,214.7,203.8
2024-03-07 12:15:00,204.0,196.1
2024-03-07 12:20:00,213.0,196.2
2024-03-07 12:25:00,206.3,192.6
2024-03-07 12:30:00,205.5,193.6
2024-03-07 12:35:00,202.6,198.2
2024-03-07 12:40:00,206.1,195.3
2024-03-07 12:45:00,198.3,193.6
2024-03-07 12:50:00,205.4,191.6
2024-03-07 12:55:00,207.4,190.4
2024-03-07 13:00:00,202.7,189.1
2024-03-07 13:05:00,203.2,190.6
2024-03-07 13:10:00,197.4,192.6
2024-03-07 13:15:00,194.2,178.9
2024-03-07 13:20:00,197.0,182.7
2024-03-07 13:25:00,194.2,181.7
2024-03-07 13:30:00,191.5,178.8
2024-03-07 13:35:00,190.8,184.6
2024-03-07 13:40:00,190.3,177.4
2024-03-07 13:45:00,197.5,178.2
2024-03-07 13:50:00,185.4,174.1
2024-03-07 13:55:00,187.9,171.6
2024-03-07 14:00:00,193.5,180.6
2024-03-07 14:05:00,186.6,164.7
2024-03-07 14:10:00,176.0,174.8
2024-03-07 14:15:00,187.2,165.5
2024-03-07 14:20:00,179.4,166.8
2024-03-07 14:25:00,174.4,167.3
2024-03-07 14:30:00,176.5,163.4
2024-03-07 14:35:00,177.6,160.4
2024-03-07 14:40:00,178.0,168.0
2024-03-07 14:45:00,171.8,155.5
2024-03-07 14:50:00,176.1,160.8
2024-03-07 14:55:00,169.2,164.8
2024-03-07 15:00:00,165.1,163.5
2024-03-07 15:05:00,163.6,162.3
2024-03-07 15:10:00,164.2,157.6
2024-03-07 15:15:00,168.2,157.5
2024-03-07 15:20:00,166.3,156.1
2024-03-07 15:25:00,160.7,157.7
2024-03-07 15:30:00,169.3,149.6
2024-03-07 15:35:00,166.5,155.9
2024-03-07 15:40:00,155.9,149.4
2024-03-07 15:45:00,154.4,148.5
2024-03-07 15:50:00,162.6,146.5
2024-03-07 15:55:00,157.6,145.8
2024-03-07 16:00:00,156.1,140.3
2024-03-07 16:05:00,,144.4
2024-03-07 16:10:00,153.3,143.1
2024-03-07 16:15:00,150.6,136.1
2024-03-07 16:20:00,150.1,143.8
2024-03-07 16:25:00,147.2,140.5
2024-03-07 16:30:00,151.2,142.4
2024-03-07 16:35:00,142.2,143.4
2024-03-07 16:40:00,150.7,134.1
2024-03-07 16:45:00,140.7,139.9
2024-03-07 16:50:00,142.0,128.9
2024-03-07 16:55:00,137.4,129.9
2024-03-07 17:00:00,145.5,127.3
2024-03-07 17:05:00,137.7,131.1
2024-03-07 17:10:00,135.6,135.0
2024-03-07 17:15:00,140.1,128.7
2024-03-07 17:20:00,138.7,127.9
2024-03-07 17:25:00,141.9,129.9
2024-03-07 17:30:00,137.6,126.4
2024-03-07 17:35:00,138.7,127.4
2024-03-07 17:40:00,130.6,119.9
2024-03-07 17:45:00,129.7,123.7
2024-03-07 17:50:00,140.4,124.6
2024-03-07 17:55:00,127.5,122.5
2024-03-07 18:00:00,129.8,122.1
2024-03-07 18:05:00,132.9,114.7
2024-03-07 18:10:00,133.3,115.9
2024-03-07 18:15:00,129.2,121.2
2024-03-07 18:20:00,127.2,117.1
2024-03-07 18:25:00,127.4,110.6
2024-03-07 18:30:00,121.8,115.7
2024-03-07 18:35:00,128.9,118.4
2024-03-07 18:40:00,125.6,114.0
2024-03-07 18:45:00,125.0,124.3
2024-03-07 18:50:00,121.6,118.0
2024-03-07 18:55:00,126.7,115.5
2024-03-07 19:00:00,117.0,117.2
2024-03-07 19:05:00,126.6,116.1
2024-03-07 19:10:00,125.6,107.5
2024-03-07 19:15:00,117.6,116.5
2024-03-07 19:20:00,120.4,115.0
2024-03-07 19:25:00,117.8,119.7
2024-03-07 19:30:00,120.9,112.1
2024-03-07 19:35:00,111.3,121.1
2024-03-07 19:40:00,116.9,110.8
2024-03-07 19:45:00,123.1,111.8
2024-03-07 19:50:00,125.5,105.9
2024-03-07 19:55:00,120.3,112.4
2024-03-07 20:00:00,121.8,106.0
2024-03-07 20:05:00,121.6,113.9
2024-03-07 20:10:00,121.3,116.2
2024-03-07 20:15:00,118.4,111.5
2024-03-07 20:20:00,129.0,112.1
2024-03-07 20:25:00,121.2,117.8
2024-03-07 20:30:00,123.3,115.1
2024-03-07 20:35:00,127.4,112.6
2024-03-07 20:40:00,115.6,113.2
2024-03-07 20:45:00,124.4,110.8
2024-03-07 20:50:00,122.1,112.7
2024-03-07 20:55:00,121.9,116.2
2024-03-07 21:00:00,115.5,106.0
2024-03-07 21:05:00,111.0,119.3
2024-03-07 21:10:00,124.6,113.9
2024-03-07 21:15:00,120.9,117.4
2024-03-07 21:20:00,122.2,113.0
2024-03-07 21:25:00,122.6,119.1
2024-03-07 21:30:00,121.4,117.9
2024-03-07 21:35:00,127.4,112.4
2024-03-07 21:40:00,124.6,112.4
2024-03-07 21:45:00,127.1,118.6
2024-03-07 21:50:00,128.6,119.5
2024-03-07 21:55:00,130.1,117.7
2024-03-07 22:00:00,121.8,114.8
2024-03-07 22:05:00,126.5,111.9
2024-03-07 22:10:00,119.8,107.5
2024-03-07 22:15:00,125.2,121.2
2024-03-07 22:20:00,132.1,122.8
2024-03-07 22:25:00,127.7,126.3
2024-03-07 22:30:00,128.0,125.0
